InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV1000910,15-02-2024 07:42,STR005,PRD0079,Accessories,5,3537.13,20,569.61,New,Card
INV1000911,24-09-2024 03:32,STR039,PRD0024,Clothing,3,3557.45,10,340.09,Returning,Cash
INV1000912,07-02-2024 05:40,STR032,PRD0085,Shoes,3,3457.61,20,778.27,Returning,Card
INV1000913,04-07-2025 00:26,STR047,PRD0102,Shoes,2,6455.93,0,1456.69,New,Card
INV1000914,27-03-2025 05:06,STR009,PRD0024,Clothing,3,3953.91,5,372.1,Returning,Card
INV1000915,08-04-2025 02:14,STR042,PRD0032,Clothing,1,2224.33,5,1515.83,Returning,Card
INV1000916,17-07-2024 22:40,STR037,PRD0100,Shoes,3,5793.19,10,1907.84,Returning,Cash
INV1000917,10-04-2024 22:09,STR009,PRD0015,Clothing,2,768.1,15,1254.35,Returning,Card
INV1000918,20-03-2024 05:25,STR027,PRD0032,Clothing,2,1448.32,10,1322.73,Returning,Cash
INV1000919,23-03-2025 07:18,STR028,PRD0048,Accessories,1,824.61,5,529.16,New,Cash
INV1000920,25-05-2024 01:27,STR016,PRD0010,Clothing,3,556.15,5,177.35,Returning,Digital
INV1000921,03-12-2023 21:47,STR031,PRD0053,Accessories,3,7308.81,10,593.65,Returning,Cash
INV1000922,11-08-2024 08:16,STR028,PRD0088,Shoes,5,7627.34,10,1048.57,Returning,Card
INV1000923,28-03-2024 04:53,STR011,PRD0035,Clothing,4,4879.05,25,826.26,Returning,Cash
INV1000924,30-10-2025 01:10,STR012,PRD0106,Shoes,6,6171.17,15,1349.08,Returning,Cash
INV1000925,30-07-2025 06:34,STR042,PRD0055,Accessories,1,2188.89,0,1122.74,New,Cash
INV1000926,06-06-2025 21:20,STR005,PRD0028,Clothing,1,3187,0,312.88,New,Cash
INV1000927,08-01-2024 22:45,STR037,PRD0073,Accessories,1,735.28,5,2108.58,Returning,Digital
INV1000928,01-04-2024 05:23,STR033,PRD0025,Clothing,1,1915.13,0,1834.77,Returning,Digital
INV1000929,16-12-2024 01:17,STR033,PRD0013,Clothing,3,2759.8,0,166.97,New,Card
INV1000930,18-10-2025 03:49,STR041,PRD0012,Clothing,5,4787.68,0,946.34,Returning,Cash
INV1000931,19-11-2025 06:23,STR019,PRD0047,Accessories,3,6347.67,0,343.29,Returning,Card
INV1000932,15-04-2024 06:35,STR010,PRD0073,Accessories,3,6389.56,15,1763.35,Returning,Digital
INV1000933,03-05-2024 18:57,STR006,PRD0064,Accessories,5,1212.91,25,1296.39,Returning,Cash
INV1000934,09-08-2024 06:36,STR012,PRD0091,Shoes,2,6357.97,5,278.48,Returning,Cash
INV1000935,16-08-2025 08:23,STR037,PRD0063,Accessories,1,684.05,5,1324.52,Returning,Digital
INV1000936,18-10-2025 18:19,STR024,PRD0011,Clothing,4,3569.9,0,516.64,Returning,Card
INV1000937,02-02-2024 21:04,STR010,PRD0110,Shoes,2,1558.15,5,1817.27,Returning,Card
INV1000938,31-12-2024 06:07,STR035,PRD0105,Shoes,7,4146.94,10,506.41,New,Card
INV1000939,27-02-2025 18:14,STR039,PRD0063,Accessories,2,2362.56,0,1269.99,New,Cash
INV1000940,25-11-2024 06:07,STR037,PRD0005,Clothing,2,4945.15,0,1663.74,New,Cash
INV1000941,26-08-2024 23:45,STR028,PRD0035,Clothing,4,1634.32,0,713.08,Returning,Card
INV1000942,14-01-2024 19:37,STR027,PRD0068,Accessories,6,2376.82,0,186.3,New,Card
INV1000943,03-11-2025 00:02,STR027,PRD0062,Accessories,5,4912.34,0,1415.4,Returning,Digital
INV1000944,01-10-2025 07:26,STR013,PRD0010,Clothing,5,3752.26,0,161.53,New,Digital
INV1000945,09-01-2025 22:13,STR010,PRD0064,Accessories,5,8683.72,25,1184.27,Returning,Digital
INV1000946,01-07-2024 04:52,STR009,PRD0082,Shoes,2,4035.17,0,711.73,Returning,Digital
INV1000947,16-10-2025 02:40,STR039,PRD0049,Accessories,4,2396.53,0,1155.97,New,Digital
INV1000948,01-03-2025 00:06,STR033,PRD0105,Shoes,4,7047.86,10,655.36,Returning,Card
INV1000949,20-05-2024 02:18,STR049,PRD0043,Accessories,1,1399.79,5,463.89,Returning,Card
INV1000950,29-02-2024 19:31,STR043,PRD0089,Shoes,2,5698.03,10,287.36,Returning,Card
INV1000951,02-03-2024 04:08,STR027,PRD0014,Clothing,7,2733.82,20,525.9,Returning,Card
INV1000952,08-06-2024 07:10,STR027,PRD0028,Clothing,2,1502.96,0,278.61,Returning,Digital
INV1000953,08-12-2024 05:54,STR027,PRD0106,Shoes,7,5442.99,0,1467.87,Returning,Digital
INV1000954,05-12-2023 17:49,STR027,PRD0087,Shoes,5,2539.19,5,2314.72,New,Card
INV1000955,27-12-2024 06:43,STR028,PRD0031,Clothing,6,3000.83,10,1562.56,Returning,Card
INV1000956,13-07-2024 19:25,STR047,PRD0023,Clothing,3,2314.04,0,692.17,New,Card
INV1000957,30-04-2024 22:53,STR026,PRD0108,Shoes,2,6287.64,15,1080.4,New,Card
INV1000958,09-02-2024 03:04,STR041,PRD0099,Shoes,2,5071.67,10,1577.68,Returning,Card
INV1000959,06-06-2024 02:33,STR050,PRD0046,Accessories,1,2109.59,0,575.39,Returning,Digital
INV1000960,16-04-2024 03:41,STR025,PRD0099,Shoes,3,2675.45,0,1596.3,Returning,Digital
INV1000961,15-08-2024 07:51,STR008,PRD0059,Accessories,5,9293.83,0,348.51,New,Digital
INV1000962,02-04-2025 03:44,STR014,PRD0051,Accessories,1,1276.52,5,898.28,Returning,Card
INV1000963,01-12-2023 07:51,STR021,PRD0082,Shoes,4,7339.78,0,673.16,Returning,Digital
INV1000964,07-08-2024 07:47,STR031,PRD0079,Accessories,1,6119.93,5,483.83,Returning,Card
INV1000965,29-06-2024 18:00,STR034,PRD0066,Accessories,1,7681.32,0,1395.74,New,Card
INV1000966,15-11-2025 02:21,STR009,PRD0035,Clothing,8,1731.5,0,720.66,Returning,Card
INV1000967,02-09-2024 23:46,STR013,PRD0033,Clothing,5,1278.32,20,1202.55,Returning,Card
INV1000968,19-02-2025 00:18,STR011,PRD0102,Shoes,4,2281.99,5,1599.89,Returning,Card
INV1000969,29-08-2025 06:44,STR039,PRD0050,Accessories,2,4464.34,0,814.48,New,Cash
INV1000970,11-09-2025 02:02,STR033,PRD0033,Clothing,3,3140.91,15,1026.41,New,Cash
INV1000971,22-09-2025 23:03,STR021,PRD0055,Accessories,1,7971.69,0,1255.52,Returning,Cash
INV1000972,15-10-2024 07:54,STR021,PRD0089,Shoes,4,878.49,5,254.06,Returning,Card
INV1000973,07-10-2025 19:16,STR034,PRD0028,Clothing,6,963.14,10,258.57,Returning,Card
INV1000974,27-08-2024 23:47,STR021,PRD0026,Clothing,1,1387.05,5,829.08,Returning,Card
INV1000975,01-07-2025 18:38,STR038,PRD0050,Accessories,2,2593.29,0,641.29,New,Digital
INV1000976,10-09-2025 17:44,STR026,PRD0005,Clothing,2,4531.23,0,1750,New,Digital
INV1000977,12-06-2025 06:00,STR047,PRD0039,Clothing,2,1736.03,5,1913.53,Returning,Card
INV1000978,07-12-2024 02:46,STR045,PRD0059,Accessories,5,5085.37,20,433.63,New,Digital
INV1000979,02-12-2024 07:37,STR047,PRD0056,Accessories,5,2495.51,10,1050.15,New,Digital
INV1000980,09-08-2025 06:31,STR008,PRD0007,Clothing,3,4762.15,0,1490,Returning,Digital
INV1000981,17-01-2025 04:08,STR008,PRD0017,Clothing,3,1937,5,445.79,Returning,Cash
INV1000982,17-08-2024 05:58,STR032,PRD0036,Clothing,3,1948.6,0,1254.97,Returning,Digital
INV1000983,05-02-2024 00:43,STR016,PRD0085,Shoes,2,5459.37,10,981.12,Returning,Card
INV1000984,14-05-2025 02:34,STR025,PRD0025,Clothing,3,2694.41,15,1796.25,Returning,Card
INV1000985,02-07-2024 08:03,STR030,PRD0084,Shoes,4,1908.79,20,1809.12,Returning,Digital
INV1000986,07-05-2024 03:59,STR033,PRD0026,Clothing,3,4010.09,0,647.22,Returning,Cash
INV1000987,19-08-2024 18:10,STR007,PRD0096,Shoes,5,1593.43,5,665.54,Returning,Card
INV1000988,18-04-2025 00:12,STR008,PRD0071,Accessories,2,1115.45,0,487.14,New,Cash
INV1000989,05-01-2025 20:18,STR042,PRD0049,Accessories,3,7400.42,0,1267.3,Returning,Cash
INV1000990,18-08-2024 20:44,STR016,PRD0015,Clothing,3,1488.11,0,1096.2,New,Digital
INV1000991,28-10-2025 22:11,STR045,PRD0092,Shoes,2,3712.83,0,1236.78,Returning,Card
INV1000992,07-11-2025 03:10,STR039,PRD0037,Clothing,5,3802.47,5,1403.87,New,Card
INV1000993,03-10-2025 01:07,STR011,PRD0024,Clothing,5,1994.7,25,388.33,New,Cash
INV1000994,20-03-2025 02:40,STR005,PRD0022,Clothing,2,3556.41,5,1627.93,Returning,Card
INV1000995,11-07-2024 02:12,STR003,PRD0105,Shoes,1,925.21,0,650.68,Returning,Digital
INV1000996,14-11-2024 01:56,STR007,PRD0039,Clothing,6,4117.52,5,1623.06,Returning,Cash
INV1000997,23-07-2025 00:47,STR023,PRD0039,Clothing,1,3695.71,15,2009.21,Returning,Digital
INV1000998,21-12-2023 21:16,STR027,PRD0110,Shoes,6,2385.84,0,2290.18,New,Cash
INV1000999,31-05-2025 08:38,STR025,PRD0082,Shoes,5,1577.11,10,545.02,New,Digital
INV1001000,28-08-2024 21:52,STR023,PRD0114,Shoes,2,3184.61,25,455.11,Returning,Digital
INV1001001,09-11-2024 21:47,STR008,PRD0056,Accessories,5,8014.73,15,1290.88,Returning,Card
INV1001002,16-09-2024 18:09,STR036,PRD0086,Shoes,1,1970.77,0,513.99,New,Digital
INV1001003,20-11-2023 17:56,STR008,PRD0007,Clothing,5,2697.65,0,1439.77,Returning,Card
INV1001004,09-06-2024 00:17,STR036,PRD0020,Clothing,2,4791.58,0,121.93,New,Card
INV1001005,29-02-2024 07:56,STR023,PRD0032,Clothing,2,4152.69,5,1567.98,New,Card
INV1001006,09-06-2025 20:59,STR038,PRD0018,Clothing,2,3574.95,0,1073.01,New,Card
INV1001007,09-02-2025 18:48,STR041,PRD0060,Accessories,7,5594.56,20,780.23,Returning,Card
INV1001008,06-03-2025 18:38,STR023,PRD0060,Accessories,3,3735.68,25,809.98,New,Digital
INV1001009,06-12-2024 20:19,STR009,PRD0079,Accessories,5,9096.43,5,672.44,Returning,Card
INV1001010,06-03-2025 06:43,STR026,PRD0086,Shoes,3,842.86,20,580.26,New,Digital
INV1001011,28-03-2025 05:01,STR042,PRD0014,Clothing,1,2000.68,0,400.85,New,Card
INV1001012,10-04-2025 19:54,STR046,PRD0007,Clothing,3,3657.08,5,1806.82,Returning,Cash
INV1001013,20-08-2025 04:52,STR041,PRD0040,Clothing,2,3736.14,15,1405.97,New,Cash
INV1001014,21-04-2025 01:05,STR008,PRD0067,Accessories,3,1239.58,5,471.89,Returning,Cash
INV1001015,09-08-2025 04:08,STR012,PRD0105,Shoes,5,2491.48,0,691.39,New,Cash
INV1001016,06-11-2025 01:52,STR010,PRD0105,Shoes,5,6161.11,5,544.01,New,Cash
INV1001017,09-03-2024 01:06,STR038,PRD0064,Accessories,2,3863.19,0,1274.8,New,Card
INV1001018,23-09-2025 03:08,STR037,PRD0050,Accessories,1,406.89,10,730.6,Returning,Card
INV1001019,18-04-2025 21:02,STR047,PRD0059,Accessories,3,2985.97,0,489.56,Returning,Card
INV1001020,05-03-2025 05:34,STR012,PRD0084,Shoes,1,1890.1,5,1918.5,New,Digital
INV1001021,18-03-2025 03:22,STR026,PRD0009,Clothing,1,4622.72,0,954,Returning,Digital
INV1001022,06-07-2025 23:17,STR050,PRD0085,Shoes,4,4583.12,0,731.55,New,Cash
INV1001023,16-10-2025 01:00,STR047,PRD0021,Clothing,2,1542.67,5,1738.88,New,Digital
INV1001024,23-01-2024 02:56,STR047,PRD0115,Shoes,3,3565.4,20,2181.22,Returning,Cash
INV1001025,13-10-2024 19:24,STR049,PRD0048,Accessories,6,6183.37,20,713.75,Returning,Card
INV1001026,14-06-2024 04:50,STR013,PRD0026,Clothing,2,1636.23,0,721.05,Returning,Digital
INV1001027,15-06-2024 18:31,STR013,PRD0012,Clothing,2,3119.49,10,1114.93,Returning,Card
INV1001028,08-09-2025 02:11,STR035,PRD0111,Shoes,2,1318.15,10,1542.06,Returning,Card
INV1001029,10-04-2024 05:44,STR031,PRD0065,Accessories,2,3715.43,5,1782.05,Returning,Card
INV1001030,20-03-2024 00:54,STR005,PRD0073,Accessories,1,1057.99,0,1964.48,Returning,Card
INV1001031,09-11-2025 22:44,STR015,PRD0106,Shoes,2,7572.45,0,1540.42,Returning,Digital
INV1001032,17-03-2025 08:38,STR026,PRD0080,Accessories,2,849.49,0,613.52,Returning,Cash
INV1001033,17-06-2024 02:32,STR027,PRD0034,Clothing,6,1402.3,0,2251.41,Returning,Digital
INV1001034,06-08-2025 05:33,STR004,PRD0031,Clothing,1,2721,5,1833.27,Returning,Cash
INV1001035,24-03-2025 19:57,STR027,PRD0077,Accessories,5,7471.11,20,2153.25,New,Cash
INV1001036,10-07-2024 18:39,STR033,PRD0029,Clothing,1,3426.52,0,1663.39,New,Digital
INV1001037,09-12-2023 02:10,STR013,PRD0069,Accessories,5,6198.95,10,665.62,Returning,Card
INV1001038,30-11-2024 22:52,STR009,PRD0015,Clothing,7,2470.79,30,1546.82,New,Card
INV1001039,23-06-2025 18:31,STR015,PRD0053,Accessories,1,7550.51,15,701.59,Returning,Cash
INV1001040,29-07-2025 04:36,STR004,PRD0017,Clothing,1,2473.5,0,473.72,Returning,Cash
INV1001041,29-05-2025 21:11,STR026,PRD0062,Accessories,3,6678.55,0,1398.43,Returning,Card
INV1001042,15-09-2024 07:21,STR015,PRD0057,Accessories,2,7217.4,15,500.23,Returning,Card
INV1001043,31-03-2025 21:45,STR007,PRD0007,Clothing,3,2059.86,25,1731.11,Returning,Digital
INV1001044,13-04-2024 17:55,STR034,PRD0030,Clothing,4,1872.23,0,1273.5,Returning,Card
INV1001045,17-12-2024 22:32,STR008,PRD0003,Clothing,3,2745.08,0,506.45,Returning,Card
INV1001046,26-09-2025 00:14,STR025,PRD0050,Accessories,1,4606.99,0,705.76,Returning,Cash
INV1001047,30-10-2024 08:33,STR049,PRD0045,Accessories,4,9391.07,15,292.87,Returning,Card
INV1001048,18-01-2024 05:46,STR040,PRD0056,Accessories,6,8697.7,20,1399.49,Returning,Digital
INV1001049,24-06-2025 06:13,STR019,PRD0110,Shoes,2,7934.42,5,1938.84,New,Card
INV1001050,26-08-2024 18:55,STR048,PRD0031,Clothing,6,1093.43,15,1316.76,New,Card
INV1001051,19-09-2025 06:29,STR003,PRD0079,Accessories,3,2960.42,0,547.47,New,Card
INV1001052,08-12-2023 00:40,STR043,PRD0042,Accessories,4,8409.2,5,213.08,Returning,Digital
INV1001053,06-08-2025 02:00,STR014,PRD0053,Accessories,1,868.27,0,713.85,Returning,Cash
INV1001054,19-04-2024 07:19,STR018,PRD0034,Clothing,4,4410.75,10,1658.31,New,Cash
INV1001055,02-01-2024 02:25,STR003,PRD0024,Clothing,1,3579.99,5,452.44,Returning,Digital
INV1001056,05-01-2024 02:55,STR017,PRD0003,Clothing,2,3552.75,0,711.58,New,Card
INV1001057,17-10-2025 23:44,STR033,PRD0010,Clothing,10,1566.4,0,145.7,Returning,Cash
INV1001058,17-09-2025 23:10,STR021,PRD0078,Accessories,2,7945.2,5,907.67,Returning,Cash
INV1001059,04-08-2025 21:31,STR003,PRD0038,Clothing,2,4686.39,0,1485.27,Returning,Digital
INV1001060,08-07-2025 18:22,STR033,PRD0101,Shoes,3,4986.7,0,114.22,New,Digital
INV1001061,21-06-2025 02:16,STR042,PRD0011,Clothing,4,4798.31,30,609.96,Returning,Card
INV1001062,13-02-2025 22:57,STR034,PRD0103,Shoes,2,1170.31,5,1379.81,Returning,Card
INV1001063,29-10-2025 21:08,STR050,PRD0047,Accessories,7,2539.64,25,270.28,Returning,Card
INV1001064,22-02-2025 06:06,STR033,PRD0010,Clothing,4,4615.86,10,166.22,Returning,Cash
INV1001065,08-09-2024 23:00,STR027,PRD0087,Shoes,1,5010.24,0,1706.51,Returning,Card
INV1001066,23-05-2024 08:09,STR010,PRD0074,Accessories,2,5093.74,0,804.37,New,Card
INV1001067,25-12-2023 07:07,STR049,PRD0071,Accessories,5,7200.4,0,494.83,New,Digital
INV1001068,18-11-2025 21:47,STR025,PRD0055,Accessories,4,3737.37,5,1279.25,Returning,Cash
INV1001069,08-02-2025 22:28,STR048,PRD0046,Accessories,5,9514.21,10,631.39,Returning,Digital
INV1001070,20-07-2025 03:03,STR038,PRD0105,Shoes,7,7543.67,20,505.92,Returning,Card
INV1001071,14-07-2024 22:11,STR012,PRD0066,Accessories,3,7308.57,15,1435.41,Returning,Digital
INV1001072,14-04-2024 18:32,STR028,PRD0037,Clothing,6,1952.6,0,1554.25,New,Card
INV1001073,20-03-2024 21:57,STR037,PRD0113,Shoes,1,5231.44,0,882.71,Returning,Digital
INV1001074,12-04-2024 18:53,STR017,PRD0078,Accessories,4,7608.65,10,1136.84,Returning,Digital
INV1001075,06-06-2024 18:11,STR002,PRD0077,Accessories,1,9054.65,5,2175.66,Returning,Cash
INV1001076,18-09-2024 07:47,STR037,PRD0055,Accessories,2,7401.27,15,1342.39,Returning,Digital
INV1001077,04-10-2025 19:02,STR028,PRD0064,Accessories,7,2851.65,30,1605,Returning,Card
INV1001078,04-02-2024 05:24,STR033,PRD0043,Accessories,3,2978.25,5,560.86,New,Digital
INV1001079,22-08-2025 18:20,STR034,PRD0041,Accessories,4,2146.87,15,1472.16,New,Cash
INV1001080,24-04-2024 01:32,STR025,PRD0112,Shoes,1,7590.77,0,642.07,Returning,Cash
INV1001081,26-06-2024 18:07,STR013,PRD0082,Shoes,3,7106.22,20,707.27,Returning,Card
INV1001082,28-08-2025 02:55,STR046,PRD0023,Clothing,4,674.66,10,802.61,Returning,Card
INV1001083,31-03-2025 01:30,STR012,PRD0113,Shoes,3,2960.72,0,938.39,Returning,Card
INV1001084,10-09-2024 00:08,STR007,PRD0029,Clothing,3,1005.65,15,1970.81,New,Card
INV1001085,01-01-2025 04:48,STR012,PRD0060,Accessories,6,9576.26,0,873.71,Returning,Card
INV1001086,18-06-2025 06:00,STR018,PRD0065,Accessories,2,2386.53,5,1940.29,Returning,Card
INV1001087,01-07-2024 23:20,STR029,PRD0055,Accessories,1,4167.19,0,1550.86,Returning,Card
INV1001088,10-08-2025 03:01,STR011,PRD0069,Accessories,5,2300.15,25,734.41,Returning,Digital
INV1001089,16-11-2024 06:29,STR002,PRD0103,Shoes,4,3530.15,0,1551.76,Returning,Cash
INV1001090,04-05-2024 08:03,STR011,PRD0108,Shoes,3,4657.03,0,1059.3,New,Digital
INV1001091,17-04-2025 00:30,STR001,PRD0005,Clothing,2,4304.67,5,1652.3,New,Cash
INV1001092,26-03-2024 07:30,STR002,PRD0030,Clothing,2,3342,0,1340.89,Returning,Cash
INV1001093,10-11-2025 06:26,STR048,PRD0113,Shoes,3,2743.99,0,876.59,Returning,Card
INV1001094,02-08-2025 06:59,STR010,PRD0013,Clothing,3,3811.43,0,168.02,Returning,Cash
INV1001095,16-03-2025 23:58,STR018,PRD0059,Accessories,3,2265.87,10,371.76,New,Card
INV1001096,15-12-2024 18:11,STR018,PRD0062,Accessories,6,3058.9,5,1422.8,Returning,Card
INV1001097,11-03-2024 03:59,STR002,PRD0051,Accessories,2,7780.7,5,786.34,New,Card
INV1001098,19-07-2025 20:45,STR006,PRD0013,Clothing,4,3023.98,25,132.83,Returning,Card
INV1001099,04-08-2024 23:59,STR047,PRD0108,Shoes,5,4879.8,15,826.94,Returning,Cash
INV1001100,22-06-2024 06:15,STR045,PRD0073,Accessories,4,6107.68,0,2027.34,Returning,Digital
INV1001101,12-02-2024 07:46,STR030,PRD0091,Shoes,3,4277.57,10,315.09,Returning,Digital
INV1001102,15-03-2024 18:36,STR011,PRD0067,Accessories,2,7557.04,5,463.73,Returning,Card
INV1001103,29-11-2023 21:47,STR034,PRD0063,Accessories,5,1656.69,5,1331.57,Returning,Card
INV1001104,17-06-2024 06:19,STR024,PRD0073,Accessories,6,6607.14,5,1512,Returning,Card
INV1001105,06-04-2024 20:13,STR031,PRD0060,Accessories,5,2342.99,10,765.2,New,Card
INV1001106,30-05-2024 21:24,STR010,PRD0061,Accessories,1,950.37,0,2357.88,Returning,Card
INV1001107,15-06-2025 07:54,STR004,PRD0080,Accessories,4,4846.33,0,490.46,New,Cash
INV1001108,01-12-2024 03:29,STR019,PRD0106,Shoes,5,7362.88,10,1278.91,Returning,Cash
INV1001109,08-05-2025 03:21,STR014,PRD0036,Clothing,2,1302.46,0,1178.13,Returning,Digital
INV1001110,05-10-2025 08:10,STR038,PRD0078,Accessories,4,2989.2,20,1091.27,Returning,Digital
INV1001111,20-11-2023 22:44,STR006,PRD0103,Shoes,3,5227.45,5,1196.19,Returning,Card
INV1001112,19-12-2024 05:10,STR020,PRD0065,Accessories,5,7672.07,0,1525,Returning,Digital
INV1001113,10-02-2025 02:08,STR014,PRD0022,Clothing,4,4754.7,10,1616.82,Returning,Card
INV1001114,12-03-2025 06:22,STR028,PRD0084,Shoes,2,3306.9,0,1462.96,Returning,Cash
INV1001115,22-05-2024 08:27,STR036,PRD0113,Shoes,1,7984.88,0,1235.86,New,Card
INV1001116,06-08-2024 02:38,STR013,PRD0001,Clothing,3,3137.85,20,1224.68,Returning,Cash
INV1001117,05-08-2024 22:20,STR018,PRD0083,Shoes,2,4246.89,10,989.84,Returning,Digital
INV1001118,19-03-2025 05:35,STR046,PRD0061,Accessories,3,9973.15,5,2084.83,Returning,Digital
INV1001119,20-05-2024 07:34,STR003,PRD0048,Accessories,1,579.72,0,727.21,New,Digital
INV1001120,30-05-2025 22:34,STR008,PRD0008,Clothing,1,2495.2,0,287.52,Returning,Digital
INV1001121,13-07-2025 05:03,STR044,PRD0109,Shoes,3,7277.6,0,1115.14,Returning,Card
INV1001122,20-04-2024 04:57,STR043,PRD0086,Shoes,2,1242.68,15,453.25,Returning,Cash
INV1001123,23-11-2023 21:57,STR013,PRD0089,Shoes,6,4439.35,10,237.05,Returning,Card
INV1001124,20-02-2024 20:26,STR045,PRD0012,Clothing,1,3047.85,0,1044.49,Returning,Card
INV1001125,29-07-2024 22:33,STR011,PRD0101,Shoes,3,875.16,5,128.54,Returning,Digital
INV1001126,11-11-2025 21:51,STR013,PRD0096,Shoes,4,6241.99,0,703.87,Returning,Digital
INV1001127,12-02-2025 21:45,STR018,PRD0114,Shoes,3,2234.42,0,523.68,Returning,Card
INV1001128,28-12-2023 07:17,STR042,PRD0067,Accessories,2,4661.83,15,563.24,Returning,Card
INV1001129,07-06-2025 07:27,STR044,PRD0102,Shoes,4,2878.56,25,1376.61,Returning,Cash
INV1001130,27-08-2025 20:10,STR014,PRD0060,Accessories,1,2830.21,5,959.52,Returning,Card
INV1001131,07-03-2024 04:02,STR037,PRD0049,Accessories,1,6685.56,0,1517.72,New,Card
INV1001132,29-05-2024 05:41,STR007,PRD0024,Clothing,2,4609.17,5,364.77,Returning,Card
INV1001133,05-08-2024 05:03,STR037,PRD0089,Shoes,2,3931.77,15,261.75,Returning,Card
INV1001134,30-01-2025 05:57,STR015,PRD0098,Shoes,2,7530.23,0,1294.06,Returning,Cash
INV1001135,24-06-2025 05:48,STR020,PRD0114,Shoes,1,5097.33,5,474.18,Returning,Digital
INV1001136,03-03-2025 23:50,STR004,PRD0012,Clothing,3,1891.73,15,1172.9,New,Cash
INV1001137,09-02-2025 19:26,STR012,PRD0039,Clothing,4,1883.87,20,1518.07,New,Cash
INV1001138,10-12-2024 07:09,STR036,PRD0088,Shoes,4,3637.14,5,945.26,Returning,Card
INV1001139,28-01-2025 03:05,STR009,PRD0052,Accessories,4,7800.63,15,577.36,Returning,Card
INV1001140,01-12-2024 23:01,STR038,PRD0004,Clothing,6,1497.62,15,546.85,Returning,Cash
INV1001141,19-09-2025 20:07,STR013,PRD0006,Clothing,1,1450.55,0,1349.92,New,Card
INV1001142,01-01-2025 04:13,STR031,PRD0005,Clothing,5,1674.59,0,1772.18,Returning,Card
INV1001143,02-05-2024 22:48,STR047,PRD0013,Clothing,4,3451.41,15,144.67,Returning,Card
INV1001144,14-01-2024 22:07,STR001,PRD0063,Accessories,6,6642.03,5,1237.05,Returning,Digital
INV1001145,20-05-2025 22:47,STR029,PRD0065,Accessories,1,3916.41,0,1683.42,Returning,Card
INV1001146,16-07-2025 21:52,STR044,PRD0011,Clothing,5,1176.74,25,481.83,Returning,Digital
INV1001147,05-04-2025 01:03,STR030,PRD0056,Accessories,3,770.87,0,1147.56,Returning,Cash
INV1001148,21-05-2024 22:02,STR022,PRD0087,Shoes,2,2932.24,5,2250.06,New,Card
INV1001149,29-12-2024 20:51,STR041,PRD0005,Clothing,4,3181.01,0,1413.68,Returning,Card
INV1001150,27-07-2024 08:32,STR028,PRD0115,Shoes,6,2777.81,10,2180.14,Returning,Cash
INV1001151,03-03-2024 00:12,STR021,PRD0048,Accessories,4,671.39,10,655.63,Returning,Card
INV1001152,19-09-2025 05:36,STR020,PRD0055,Accessories,2,4187.17,10,1162.96,Returning,Card
INV1001153,30-04-2025 02:34,STR008,PRD0102,Shoes,1,2179.83,0,1328.89,Returning,Cash
INV1001154,28-05-2024 22:12,STR014,PRD0098,Shoes,4,7535.44,10,1005.74,New,Card
INV1001155,18-01-2025 03:48,STR012,PRD0087,Shoes,4,2851.37,0,1600.29,Returning,Digital
INV1001156,10-09-2024 05:25,STR015,PRD0029,Clothing,2,581.33,0,1590.25,Returning,Card
INV1001157,02-11-2024 23:02,STR022,PRD0070,Accessories,5,4073.68,0,713.37,New,Card
INV1001158,09-02-2024 04:11,STR044,PRD0050,Accessories,6,2780.22,20,644.78,New,Digital
INV1001159,12-03-2025 17:49,STR034,PRD0048,Accessories,3,3249.12,5,691.18,Returning,Card
INV1001160,06-09-2024 02:27,STR037,PRD0056,Accessories,2,4329.31,15,1390.6,Returning,Card
INV1001161,23-06-2024 19:16,STR025,PRD0078,Accessories,2,9503.55,0,825.46,Returning,Digital
INV1001162,25-07-2025 22:00,STR048,PRD0052,Accessories,2,5635.68,0,468.58,Returning,Card
INV1001163,25-12-2024 21:34,STR044,PRD0082,Shoes,8,6284.62,5,555.53,New,Digital
